Sample,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__;g__,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_A,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Copromorpha,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381;f__UBA1381;g__CAG-41,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Achromobacter,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E
A078,0.0038951986551314,0.2438394358112264,0.2093566771905367,0.0495715281479355,0.0093074746812087,0.0048382467505842,0.0798720734757472,0.0052892697527573,0.0370248882693017,0.0139817130673664,0.0004510230021731,0.0010660543687728,0.0016400836442658,0.0215260978309893,0.0010660543687728,0.0153347820738857,0.0128336545163803,0.0303005453278117,0.0037721923818114,0.0288244700479724,0.0,0.0083644265857558,0.0,0.0241092295707081,0.0024191233752921,0.0064783303948501,0.007298372216983,0.0037721923818114,0.0111115666899011,0.0213620894665628,0.0039772028373447,0.001968100373119,0.007995407765796,0.0006150313665996,0.0036901881995981,0.0,0.0015170773709459,0.0016810857353725,0.0081594161302226,0.0072163680347697,0.0045102300217311,0.0023781212841854,0.0019270982820123,0.0,0.0006970355488129,0.0337857230718766,0.0021321087375456,0.0,0.0025831317397187,0.0,0.0014350731887326,0.0006150313665996,0.0011070564598794,0.0019270982820123
A079,0.0072731821512178,0.230454439857753,0.1234832645329616,0.032059186189889,0.0105434335853035,0.0163869976232598,0.0737325541914616,0.0013045265283511,0.0293607820011079,0.0006969388302149,0.0023588698868814,0.0028056255472756,0.0014117478868457,0.0136171125288157,0.0012509158491038,0.0210689969441912,0.0078092889436909,0.0197287299630086,0.0030021980378491,0.0175128218874533,0.0025554423774549,0.0042888543397844,0.0039493200378848,0.0015189692453403,0.0015547096981718,0.001000732679283,0.0096856627173466,0.0083811361889955,0.0234457370574885,0.0015189692453403,0.0022516485283868,0.0070408692078128,0.0014117478868457,0.0003395343018996,0.0030379384906806,0.0255722940009649,0.0024124805661287,0.0054861595096409,0.0123483264532961,0.0037884880001429,0.006951518075734,0.0027162744151968,0.0008935113207884,0.000536106792473,0.0011436944906091,0.0661555781911756,0.0206043710573812,0.0137600743401418,0.0011436944906091,0.0003931449811469,0.0013402669811826,0.0008041601887095,0.0015904501510034,0.0018763737736557
A080,0.0041128084606345,0.1973658441049745,0.1437034860947904,0.0124853113983548,0.0072953388170779,0.0065609087348217,0.0281531531531531,0.0,0.0198785742264003,0.029524089306698,0.0006365060712886,0.0,0.0047982765374069,0.0211515863689776,0.006316098707403,0.0150313356835095,0.0528789659224441,0.0532216999608304,0.0050430865648256,0.0853897375636506,0.0,0.0170387779083431,0.0020074422248335,0.0,0.0,0.0,0.0171856639247943,0.0,0.0,0.0133666274970622,0.0305522914218566,0.0069526047786917,0.0058264786525656,0.0023012142577359,0.0,0.0093517430473952,0.0010771641206423,0.0014198981590285,0.0,0.0038679984332158,0.0,0.0,0.0020564042303172,0.0060223266745005,0.0003427340383862,0.0012730121425773,0.0,0.0,0.0150802976889933,0.0014688601645123,0.0008813160987074,0.0018115942028985,0.0008813160987074,0.0052389345867606
A081,0.0028638597991023,0.2209873904680487,0.2949775593075443,0.0208591579397307,0.0072665099380209,0.0273562727078435,0.0666809147253686,0.0027356272707843,0.0371874332122248,0.0021799529814062,0.0008548835221201,0.0042316734344945,0.0014533019876041,0.0125667877751656,0.0,0.0051293011327206,0.0068818123530668,0.0034622782645864,0.0013250694592861,0.0330412481299422,0.0019662321008762,0.0034195340884804,0.0069245565291729,0.0,0.0011540927548621,0.000726650993802,0.007907672579611,0.0038897200256465,0.0072665099380209,0.0059414404787347,0.0,0.0007693951699081,0.000299209232742,0.0,0.0011968369309681,0.0103440906176533,0.0011113485787561,0.0114554391964094,0.0037614874973284,0.0029920923274203,0.0038042316734344,0.000384697584954,0.0,0.00064116264159,0.0065398589442188,0.0197478093609745,0.0293225048087198,0.000598418465484,0.000512930113272,0.0,0.000384697584954,0.0,0.0030348365035263,0.0009403718743321
A082,0.0003123373243102,0.3259760541384695,0.15512753774076,0.0,0.0051015096304008,0.0208224882873503,0.0668401874023945,0.0022904737116085,0.0160853722019781,0.0016137428422696,0.0,0.0036439354502863,0.0027589796980739,0.0554398750650702,0.0322228006246746,0.0272774596564289,0.005830296720458,0.0034357105674128,0.0026548672566371,0.0380010411244143,0.0026548672566371,0.00416449765747,0.0,0.0036439354502863,0.0011972930765226,0.0016137428422696,0.0025507548152004,0.0053097345132743,0.0132743362831858,0.0092139510671525,0.0015096304008328,0.0076522644456012,0.0034357105674128,0.0,0.0,0.0078604893284747,0.0030713170223841,0.0061426340447683,0.008172826652785,0.0015616866215512,0.0106194690265486,0.0,0.0023425299323269,0.0010931806350858,0.0,0.0235814679854242,0.0203019260801665,0.0,0.0,0.0,0.0023425299323269,0.0,0.0,0.0
A083,0.0064794816414686,0.1226019565493584,0.0932537161732943,0.0024139245330961,0.0021598272138228,0.006352432981832,0.0387498411891754,0.0116884766865709,0.0141024012196671,0.0202007368822258,0.0,0.0038114597890992,0.0019057298945496,0.0287129970778808,0.019438444924406,0.0,0.0090204548342014,0.0038114597890992,0.0043196544276457,0.0292211917164273,0.0,0.0041926057680091,0.0,0.0035573624698259,0.0,0.0,0.0053360437047389,0.0041926057680091,0.013086011942574,0.0101638927709312,0.0,0.0,0.0008893406174564,0.0,0.0,0.0,0.0044467030872824,0.0,0.0129589632829373,0.0019057298945496,0.0035573624698259,0.0,0.0016516325752763,0.0011434379367297,0.0,0.0877906238089188,0.0256638292466014,0.0,0.0,0.0006352432981832,0.0010163892770931,0.0,0.0,0.0040655571083725
A084,0.0044591484464902,0.1192462600690448,0.2927215189873418,0.0174050632911392,0.0051783659378596,0.0145281933256616,0.0304948216340621,0.0018699654775604,0.0303509781357882,0.003452243958573,0.0,0.0,0.0,0.0015822784810126,0.0038837744533947,0.0632911392405063,0.0102128883774453,0.0126582278481012,0.0,0.0453107019562715,0.0,0.0060414269275028,0.0117951668584579,0.008199079401611,0.0,0.0,0.0122266973532796,0.0,0.0237341772151898,0.0040276179516685,0.0139528193325661,0.0,0.0,0.0,0.0020138089758342,0.0074798619102416,0.0,0.0,0.0058975834292289,0.0,0.0,0.0087744533947065,0.0,0.001150747986191,0.0015822784810126,0.0558112773302646,0.0053222094361334,0.0366800920598388,0.0,0.0,0.0,0.0,0.0,0.0
A085,0.0017619623423734,0.16234237346692,0.0,0.0,0.0020038003109345,0.0061495940576956,0.0812230091552945,0.0,0.0563827949559509,0.0029020556227327,0.0031093453100708,0.0042494385904301,0.0,0.0386249784073242,0.0361029538780445,0.0142338918638797,0.0034893764035239,0.0024183796856106,0.0,0.0167213681119364,0.0047676628087752,0.0021419934358265,0.0135774745206425,0.0008982553117982,0.0,0.0008982553117982,0.0071514942131628,0.0119191570219381,0.0328899637243047,0.0,0.0019692520297115,0.041699775436172,0.0011400932803593,0.0007255139056831,0.0035584729659699,0.0107790637415788,0.0067714631197097,0.0065641734323717,0.0140266021765417,0.0043876317153221,0.0081533943686301,0.0034548281223009,0.0,0.0007600621869062,0.0036275695284159,0.0950423216444982,0.0175159785800656,0.1088616341337018,0.0,0.0,0.0029020556227327,0.0,0.0011055449991362,0.0
A086,0.0024448549386069,0.3873736824948386,0.1588340758448332,0.0,0.0,0.0069814191024665,0.0517494295338476,0.0012767575790503,0.0462349233945452,0.0003531457133543,0.0002988156036075,0.0001086602194936,0.0004346408779745,0.0334673476040421,0.0135281973269586,0.0193686841247419,0.0,0.0020917092252526,0.0,0.0214332282951211,0.0,0.0056503314136694,0.0,0.0021460393349994,0.0,0.0005161360425948,0.0052428555905682,0.009127458437466,0.0167065087471476,0.0102412256872758,0.0,0.0113278278822123,0.0013582527436705,0.0028251657068347,0.0,0.0002444854938606,0.0,0.0025535151581006,0.0,0.0032054764750624,0.0,0.0,0.0025535151581006,0.0,0.0005161360425948,0.0536781484298598,0.0020373791155058,0.0081766815168966,0.0,8.149516462023253e-05,0.0010322720851896,0.0018472237313919,0.0,0.0036672824079104
A087,0.0019083449197132,0.3490362858155449,0.3285079468934871,0.0025898966767536,0.0016629862871786,0.0046345519478749,0.0404569122979199,0.0024808483956271,0.0559145061475968,0.000354406913661,0.0011177448815463,0.0011177448815463,0.0011450069518279,0.0096780349499741,0.0303426842234399,0.0300155393800605,0.0063520623756168,0.0046618140181565,0.0,0.0256536081350017,0.0016902483574602,0.0,0.0,0.0139036558436247,0.0005452414056323,0.0,0.0006815517570404,0.0,0.0017992966385867,0.0052343174940704,0.0,0.0041438346828058,0.0004907172650691,0.0,0.0,0.0,0.0004089310542242,0.0014721517952073,0.0011177448815463,0.0028897794498514,0.0,0.0,0.0010904828112646,0.0,0.0017447724980235,0.000708813827322,0.0011177448815463,0.0004907172650691,0.0,0.0,0.000136310351408,0.0,0.0005452414056323,0.0005725034759139
A088,0.0116982654296087,0.1470167589570574,0.0852983241042942,0.0,0.0208661850452895,0.0061975136602002,0.0507536029924089,0.0003300451061645,0.0424658036598335,0.0186292126590634,0.001576882173897,0.0030070776339433,0.0009534636400308,0.0318676885841065,0.0098646815064725,0.0220030070776339,0.0081044409402618,0.0040705563093622,0.003300451061645,0.0254134731746672,0.0,0.0065642304448274,0.0057207818401848,0.0018335839231361,0.001320180424658,0.0021636290293006,0.0123950273204004,0.0071143056217683,0.0145586563497011,0.0212695735083794,0.004767318200154,0.0230298140745901,0.002640360849316,0.0005867468554035,0.0151087315266419,0.0309142249440756,0.0024936741354651,0.0072609923356192,0.0174190472697935,0.0052440500201694,0.0050606916278558,0.0012101653892698,0.0025670174923906,0.0,0.003703839524735,0.1014338626278924,0.012321683963475,0.0064175437309765,0.0049140049140049,0.0006967618907917,0.001576882173897,0.0005134034984781,0.0016135538523598,0.0015035388169716
A089,0.0055213421108515,0.1364408579316203,0.1792312592907199,0.0465066893183266,0.0,0.0055213421108515,0.0612656614992567,0.0063707793586748,0.0140157145890847,0.0100870673179018,0.0,0.0025483117434699,0.0,0.0025483117434699,0.0056275217668294,0.0,0.0079634741983435,0.0165640263325546,0.0,0.0203864939477596,0.0,0.0035039286472711,0.0,0.0092376300700785,0.0,0.0,0.0,0.0,0.0100870673179018,0.0088129114461669,0.0115735825015926,0.014865151836908,0.0214482905075387,0.0,0.0065831386706307,0.0081758335102994,0.0,0.0064769590146527,0.0352516457846676,0.0159269483966871,0.0,0.0,0.0076449352304098,0.0014865151836908,0.0079634741983435,0.073263962624761,0.0368443406243363,0.0561690380123168,0.0,0.0014865151836908,0.001167976215757,0.0005308982798895,0.0010617965597791,0.0046719048630282
A090,0.0183624203569591,0.4399461791127469,0.1046737108710277,0.0,0.0,0.0,0.0543749257984091,0.0015829672721516,0.0603110530689778,0.0,0.0,0.0009893545450947,0.0036408247259487,0.0235466381732557,0.0,0.0,0.0019391349083857,0.0316989196248367,0.0073212236337013,0.0431754323479362,0.0,0.0,0.008706319996834,0.0056986821797459,0.0013850963631326,0.0,0.0,0.0,0.0263959792631287,0.0097352487237326,0.0,0.0,0.0013059479995251,0.0,0.0111599192686691,0.0,0.0019787090901895,0.0024931734536388,0.0068859076338596,0.009656100360125,0.000751909454272,0.0021765799992085,0.0028889152716767,0.0006727610906644,0.0023348767264236,0.0,0.0,0.0105267323598084,0.0024140250900312,0.0004748901816454,0.0,0.0,0.0066880367248407,0.0
A091,0.0,0.1887554359080555,0.1350176019879892,0.0,0.0,0.0153240836612135,0.0549803271898943,0.0,0.0853178711948643,0.0,0.0,0.0,0.010768275005177,0.0070407951956926,0.0061089252433215,0.0,0.0077655829364257,0.0023814454338372,0.0,0.071339821909298,0.0,0.0,0.0050735141851314,0.0077655829364257,0.0,0.0,0.0046593497618554,0.0,0.010250569476082,0.0120107682750051,0.0035203975978463,0.0112859805342721,0.010354110581901,0.0,0.0151170014495754,0.0226755021743632,0.0,0.0025885276454752,0.0,0.0113895216400911,0.0,0.0,0.0148063781321184,0.0,0.0075585007247877,0.0484572375232967,0.0,0.0041416442327604,0.0,0.000828328846552,0.000828328846552,0.000828328846552,0.0,0.0027956098571132
A092,0.0080838763411885,0.150409093136054,0.1188084856204987,0.0,0.0097496447993728,0.0860810347361716,0.0943118906472,0.0120523247268629,0.0420361569741805,0.0,0.0004409387095193,0.0003919455195727,0.0007348978491989,0.0149919161236588,0.0012738229386115,0.0,0.0160697663024839,0.0108764881681446,0.0,0.0433099799127921,0.0,0.0042134143354073,0.0014208025084513,0.0,0.0013228161285581,0.0,0.0233697516045269,0.0053892508941257,0.0205281465876243,0.0153348684532849,0.0068590465925236,0.0,0.0026946254470628,0.0,0.0009798637989319,0.0169026505315761,0.0,0.0082798491009749,0.0164617118220567,0.0058791827935916,0.0067610602126304,0.0005389250894125,0.0014697956983979,0.0017637548380775,0.0089167605702807,0.0390475723874381,0.0390475723874381,0.0273381999902013,0.0,0.0006369114693057,0.0001959727597863,0.0006859046592523,0.0008818774190387,0.003282543726422
A093,0.0031407035175879,0.0796168341708542,0.1765075376884422,0.01821608040201,0.0,0.0061243718592964,0.026538944723618,0.0,0.0351758793969849,0.0089510050251256,0.0,0.0021984924623115,0.0031407035175879,0.0493090452261306,0.026538944723618,0.0043969849246231,0.009893216080402,0.007537688442211,0.0034547738693467,0.0480527638190954,0.007537688442211,0.0042399497487437,0.0018844221105527,0.0034547738693467,0.0004711055276381,0.0051821608040201,0.0069095477386934,0.0032977386934673,0.0072236180904522,0.0,0.0065954773869346,0.0161746231155778,0.0014133165829145,0.0,0.0061243718592964,0.0,0.0032977386934673,0.0054962311557788,0.0089510050251256,0.0032977386934673,0.0,0.0045540201005025,0.0015703517587939,0.0,0.0020414572864321,0.0869974874371859,0.0136620603015075,0.0493090452261306,0.0,0.0,0.0010992462311557,0.0,0.0018844221105527,0.0
A094,0.0076171131141297,0.0676653548305192,0.2188650501459946,0.012060429097372,0.0091405357369556,0.0036816046718293,0.0229782912276247,0.0,0.0243747619652151,0.0064745461470102,0.0,0.0049511235241843,0.0,0.0112987177859591,0.0041894122127713,0.0093944395074266,0.0031737971308873,0.0053319791798908,0.0,0.0067284499174812,0.0059667386060683,0.0,0.0,0.0,0.0046972197537133,0.0008886631966484,0.0038085565570648,0.0,0.0007617113114129,0.0060936904913037,0.0,0.013076044179256,0.0,0.0015234226228259,0.0043163640980068,0.0003808556557064,0.0007617113114129,0.0060936904913037,0.0162498413101434,0.0195505903262663,0.0068554018027167,0.0058397867208328,0.0100291989336041,0.0,0.0085057763107782,0.0491303795861368,0.01409165926114,0.0,0.0,0.0015234226228259,0.0058397867208328,0.0008886631966484,0.0076171131141297,0.0017773263932969
A095,0.0,0.2205721241631162,0.1796713329275715,0.0,0.0,0.0,0.0931223371880706,0.0,0.0,0.0,0.0007303712720632,0.0,0.0158247108947048,0.0081558125380401,0.0198417528910529,0.0,0.0065733414485696,0.0025562994522215,0.0,0.0790018259281801,0.0198417528910529,0.0,0.0,0.0138770541692026,0.0,0.0,0.0,0.0,0.0,0.0227632379793061,0.0,0.0,0.0087644552647595,0.0049908703590992,0.0,0.0366402921485088,0.0,0.0,0.0,0.0046256847230675,0.0,0.0032866707242848,0.0045039561777236,0.0017041996348143,0.0,0.1263542300669507,0.0,0.0,0.0,0.0002434570906877,0.0006086427267194,0.0008520998174071,0.0,0.0025562994522215
A096,0.0120307988450433,0.1122119685217686,0.2645077280190228,0.0,0.0383004019702202,0.0,0.1186095227311328,0.0,0.063635848949782,0.0,0.0007076940497084,0.0001415388099416,0.007812942308781,0.0376776312064768,0.0,0.0445281096076544,0.0025760063409386,0.0065674007812942,0.0,0.0381588631602785,0.0011323104795334,0.0022080054350903,0.0285342240842439,0.0085772518824661,0.0006227707637434,0.0,0.0065957085432825,0.0,0.0189378927701975,0.0065957085432825,0.0048406273000056,0.0109267961274981,0.0013021570514635,0.0107852573175564,0.0051803204438657,0.0110400271754515,0.0007926173356734,0.0034252392005888,0.0,0.0140406499462152,0.0,0.0018400045292419,0.0076147879748627,0.0,0.01225726094095,0.0327520806205061,0.0216837456830662,0.0,0.0033403159146237,0.0,0.0037083168204721,0.0009058483836267,0.0,0.003028930532752
A097,0.0,0.5328507184380827,0.286717121860261,0.0,0.0,0.004387408138642,0.0142590764505868,0.0,0.0425578589448283,0.0,0.0,0.0,0.0026324448831852,0.0007677964242623,0.0025227596797192,0.0,0.0,0.0,0.0,0.0442031369968191,0.0,0.0,0.0,0.0065811122079631,0.0,0.0,0.0,0.0,0.0,0.0074585938356915,0.0,0.0023033892727871,0.004277722935176,0.0055939453767686,0.0,0.0,0.0010968520346605,0.0,0.0,0.0032905561039815,0.0,0.0,0.0037292969178457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092135570911484,0.0
A098,0.0002835092140494,0.2349661363994329,0.3782957946133249,0.031627027878406,0.0028665931642778,0.0,0.0151519924397542,0.0,0.1738226492361001,0.0062687037328713,0.0003150102378327,0.0,0.000693022523232,0.0051661679004567,0.0,0.0,0.0054181760907229,0.0026145849740116,0.0,0.0073712395652858,0.0,0.0,0.0,0.0162545282721688,0.0,0.0011970389037643,0.0,0.0,0.0,0.0170420538667506,0.0,0.0,0.000126004095133,0.0,0.0,0.0,0.0003150102378327,0.0,0.0,0.0,0.0,0.0,0.0004410143329658,0.000346511261616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A099,0.0061055385957261,0.0726668120366332,0.0552769297863061,0.0,0.0016354121238552,0.0017444395987788,0.0557675534234627,0.0015263846489315,0.0269843000436109,0.0098669864805931,0.0020715220235499,0.0,0.0,0.0516245093763628,0.0065416484954208,0.0153183602267771,0.0469363279546445,0.0172263410379415,0.008177060619276,0.087058438726559,0.0,0.0134648931530745,0.0041975577845617,0.0022350632359354,0.0026711731356301,0.0051788050588748,0.0,0.0013083296990841,0.0067597034452682,0.0039249890972525,0.0112843436546009,0.0203336240732664,0.001362843436546,0.0,0.0052333187963366,0.0121565634539904,0.0043610989969472,0.0050152638464893,0.0363061491495856,0.0027802006105538,0.0160815525512429,0.0080680331443523,0.0,0.0010902747492368,0.0016354121238552,0.0263846489315307,0.0160815525512429,0.0177714784125599,0.0,0.0017444395987788,0.0004906236371565,0.0,0.0029982555604012,0.0
A100,0.0064825811559778,0.1347733570863024,0.1567448535233571,0.0148950910530482,0.012890934283452,0.0159342834520981,0.0600752177355502,0.0019299287410926,0.0270437450514647,0.0072496041171813,0.0043547110055423,0.0104661520190023,0.0010639350752177,0.0273901425178147,0.0126187648456057,0.0105898653998416,0.004404196357878,0.0034639746634996,0.0031423198733174,0.0258560965954077,0.0013855898653998,0.0028948931116389,0.0080413697545526,0.0009649643705463,0.0011381631037212,0.0017814726840855,0.0121486539984164,0.0073733174980205,0.0103424386381631,0.0078681710213776,0.0028454077593032,0.0064330958036421,0.0007670229612034,0.0014103325415676,0.0045031670625494,0.0078434283452098,0.0014350752177355,0.0155136579572446,0.0181363816310372,0.0062351543942992,0.0069774346793349,0.001682501979414,0.0024990102929532,0.0008659936658749,0.0109362628661916,0.0707393111638955,0.0325118764845605,0.0338974663499604,0.0,0.0004453681710213,0.0005690815518606,0.0002721694378463,0.0082887965162311,0.0006927949326999
A101,0.0181613566688656,0.0819977492335752,0.0854903178237417,0.0176180682215064,0.0,0.011952345841903,0.0691916644029648,0.0,0.0499437308393806,0.0156389460204121,0.0,0.0010089642593814,0.0016686716597462,0.0206837673173192,0.0,0.0123404090185882,0.0080329077573829,0.0022507664247739,0.0043075012612053,0.0182389693042027,0.0022119601071054,0.0145911754433621,0.0176568745391749,0.0036477938608405,0.0005820947650277,0.0031433117311498,0.0217315378943692,0.0032597306841553,0.0010089642593814,0.0114866700298808,0.0040746633551942,0.0098568046878031,0.0,0.0010477705770499,0.0083821646163995,0.0034149559548294,0.0014746400714036,0.0014358337537351,0.0016298653420776,0.0041910823081997,0.0045403391672164,0.0043463075788738,0.0029104738251387,0.0006209010826962,0.0,0.0680274748729093,0.0143195312196825,0.0,0.0003880631766851,0.0003492568590166,0.0005820947650277,0.0007761263533703,0.0008925453063758,0.0018238969304202
A102,0.0084802929555748,0.1221933121326009,0.2316661848318396,0.0174424207381709,0.0071311554399151,0.0201406957694902,0.0765153705309819,0.0013491375156596,0.0057820179242555,0.0110822010214898,0.0,0.0014455044810638,0.0004818348270212,0.0243808422472776,0.0038546786161703,0.0663004721981304,0.0072275224053194,0.0118531367447239,0.0112749349522983,0.0340175387877035,0.0,0.0039510455815746,0.0,0.0009636696540425,0.0028910089621277,0.0,0.0203334297002987,0.003372843789149,0.0132986412257878,0.0132022742603835,0.0087693938517876,0.0612893899971089,0.0,0.0,0.0,0.0196588609424689,0.0041437795123831,0.0,0.0118531367447239,0.0079020911631492,0.0165751180495326,0.0048183482702129,0.0025055411005107,0.0021200732388937,0.0,0.0619639587549388,0.02081526452732,0.0,0.0023128071697022,0.0,0.0026982750313192,0.0006745687578298,0.0087693938517876,0.0017346053772766
C001,0.0211968166513621,0.132001836547291,0.1209825528007346,0.0,0.0,0.0202785430058157,0.0973370064279155,0.0006887052341597,0.0733088460361187,0.0,0.0007652280379553,0.0003826140189776,0.0016069788797061,0.0382614018977655,0.0059687786960514,0.0450719314355678,0.0220385674931129,0.0076522803795531,0.0027548209366391,0.0330578512396694,0.0,0.0068870523415977,0.0022191613100704,0.001453933272115,0.0034435261707988,0.0015304560759106,0.0079583715947352,0.0026782981328435,0.0080348943985307,0.0065044383226201,0.0044383226201408,0.0,0.0140036730945821,0.0017600244872972,0.0058157330884603,0.029690847872666,0.0016835016835016,0.0195133149678604,0.0199724517906336,0.0208907254361799,0.0244107744107744,0.0,0.0035965717783899,0.0,0.0,0.0664983164983165,0.030838689929599,0.0007652280379553,0.0043617998163452,0.0007652280379553,0.0009947964493419,0.0007652280379553,0.0,0.0025252525252525
